,text,repetido,labels,labels_int
1467,Eu tenho em coleção é já tomei também é muito boa,False,,
1468,Gostaria de ganhar para colocar na minha colecao de cachaca,False,,
1469,Já estou sentindo até chero kkkk,False,,
1470,De uma cachaça boa eu não abro mão e essa vai ser minha.,False,,
1471,Adoraria experimentar pois aprecio uma boa cachaça,False,,
1472,Se ganhar vou dar de presente a um amigo...,False,,
1473,Vamos arrisca né vai que fico bêbado.,False,,
1474,Colega só bebê quem gosta é sabe o que é bom,False,,
1475,Eu quero para dar de presente para meu pai,False,,
1476,To no sorteio quero ganhar.,False,,
1477,A bebida forte é alvoroçadora!,False,,
1478,Estou.eperando.osorteio😂😃😁,False,,
1479,É ótima quero ganhar,False,,
1480,Eu quero,False,,
1481,Delicia,False,,
1482,Encontra-Se em supermercados ?,False,,
1483,belo presente....espero ser sorteado],False,,
1484,Eu quero,False,,
1485,Desde  que  saiba  beber,False,,
1486,Q. Venha  da. Bpa,False,,
1487,ESSA E DA BOA,False,,
1488,Muito Boa.eu quero.,False,,
1489,cachaça e pra quem sabe beber,False,,
1490,Gostaria de degustar,False,,
1491,JA CURTI MUITA NESSA MADEIRA..,False,,
1492,Tem que por essa Marcos Zuppa,False,,
1493,Divanice Tino Alex Souza Anderson Souza Mirella Kazume Rafaela Semeghini Pissuto,False,,
1494,Paulinho Fazoli,False,,
1495,Edson Cruz,False,,
1496,Mauricio Moitinho,False,,
1497,Wilson Tessarolo,False,,
1498,Diego Scarso,False,,
1499,sou de Piracicaba parabens pela pinga,False,,
1500,Olha esta e da boa                     que vontade de um Drink,False,,
1501,"Silvio Eduardo Duailibi temos um amigo gloriano em Paraty. Seria ele o nobre gloriano Rodrigo Parada Jr ? Ei, Rodrigo tem ou não essa cachaça aí. Silvio para comemorar os 59 anos seria uma boa. Que achas? 👀👀👀👀👀😵😵😵😵😵🙏🙏🙏🙏🙏",False,,
1502,Muito boa mesmo ! Otima !!!!!,False,,
1503,Eu quero uma Fê!!,False,,
1504,Ainda está valendo?,False,,
1505,Gostaria de participar de uma degustação  .Eu e meu marido apreciamos uma boa cachaça.,False,,
1506,Quero!,False,,
1507,"Amburana, por favorzinho, me responde. Dá uma olhadinha no meu inbox!",False,,
1508,Pedro Moreira,False,,
1509,Arturo Hartmann pede pra nois,False,,
1510,Middas 😍,False,,
1511,Show,False,,
1512,alguém ta servido?,False,,
1513,Pedro Moreira,False,,
1514,Arturo Hartmann,False,,
1515,Obrigado Pablo Silva Melgaço,False,,
1516,Top! Excelente trabalho!!!!,False,,
1517,"Hernan, volte sempre 😃 ah tentou fazer um Jorge Amado com a Gabriela : http://www.mapadacachaca.com.br/receitas/jorge-amado-o-drinque-da-gabriela/",False,,
1518,Nossa..... deu água na boca,False,,
1519,Luciano Souza,False,,
1520,Gabi vc tem alguém que vende suas obras em Curitiba? Estou doido para provar mas sem perspectiva de chegar aí por perto...,False,,
1521,Gabriel Foltran Guimarães,False,,
1522,Hasan Zarif - quando vai ser a degustação?,False,,
1523,"Clássica para nós, caipira do Vale do Paraíba!",False,,
1524,Minha preferida no amendoim!!!,False,,
1525,Mauricio Camargo,False,,
1526,"Olá Cachaça Amburana!!!! !!! Fizemos nosso primeiro vídeo mostrando como fazer a Caipirinha Original, confere na nossa fan page, comenta o que achou : )",False,,
1527,"olá, gostaria de comprar 4 livros para dar de presente mas o site não aceita esta quantidade, como fazer?",False,[0. 1. 0.],1.0
1528,Olhaaa a cachaça que tomamos aquele dia hahaha Marcelo Martins Iago Maia,False,,
1529,"Oi Natanael. Além de tanta coisa boa, Amburana é agora também o nome da mais nova distribuidora de cachaças de alambique do Brasil! ;)",False,,
1530,Muito susseso pra vc Felipe vc merece,False,,
1531,"Beleza! Na quarta de cinzas, né?! Vou fazer propaganda!!!!",False,,
1532,O programa foi ao vivo? QUando vai ao ar? Tem link? A gente queria ver!!! ;),False,,
1533,Que orgulho!!!! ❤️❤️❤️❤️,False,,
1534,Legal oliveira sucesso,False,,
1535,Obrigado. Aparece sempre!,False,,
1536,Valeu! :),False,,
1537,Minha amburana favorita da vida!!!,False,,
1538,Mandei uma porção de gente procurar vcs ontem!!!!,False,,
1539,Venha sempre que puder nos encontrar e beber cachaças saborosas  Sylvia Beatrix Pereira,False,,
1540,"Adoramos sua visita, Sylvia!",False,,
1541,Quando vai ter essa feira no Rio de Janeiro?,False,,
1542,Estas cachaças têm muito a ver com minhas caipirinhas (risos) : ),False,,
1543,Faltou o estado de Goiás...,False,,
1544,"Show.
Muito legal ZE .
Abs",False,,
1545,"Parabens pelo excelente serviço, fiz meu primeiro pedido, otimas cachaça, recebi a entrega muito rapido,,,",False,,
1546,Deve ser uma delícia,False,,
1547,Quero ver o Oli preparando !!,False,,
1548,Site ta show! Parabéns! Sucesso!,False,,
1549,Sucesso!,False,,
1550,VIVA!!!!🎉🎉🎉👏👏👏,False,,
1551,Gente Esta cachaça é Simplesmente Deliciosa  olha que eu entendo  da cana boa  Em,False,,
1552,Viva!!!🎉🎉🎉👏👏👏,False,[0. 0. 1.],2.0
1553,Show me chamai ....,False,,
1554,Que história linda foi no ano que eu nasci em 17 de maio de 1993 parabéns 👏👏 a toda família Sanhaçu Deus sempre no comando de tudo!,False,,
1555,👏👏👏,False,,
1556,Parabéns é merecido!,False,,
1557,Parabéns por mais essa conquista e o reconhecimento pelo meio ambiente e do trabalho em família 👏👏👏👏👏👏👏👏👏👏,False,,
1558,"Parabéns, vcs merecem pelo amor ,alegria, dedicação e respeito . Vocês sabem e fazem a diferença, iluminando a todos com aquele  sorriso no rosto. Sucesso sempre a familia Samhaçu",False,,
1559,Parabéns,False,,
1560,Sucesso mil vezes. 🙏🙏🙏🙏👏👏👏,False,,
1561,"Parabéns!
Gosto muito da Sanhaçu, vcs merecem 🤗👏",False,,
1562,"Muito orgulhosa do  brilhante sucesso q a Família Sanhacu vem conquistando cada ano vindouro. Tudo q é  feito  com amor, dedicação e respeito merece aplausos. PARABÉNS. 👏👏👏👏👏👏😘",False,,
1563,Parabéns,False,,
1564,"Acompanhei o desenvolvimento de tudo isso! parabéns para essa família maravilhosa, que Deus os abençoe sempre ❤️",False,,
1565,"Parabéns
Vocês merecem.",False,,
1566,"Parabéns pra toda família Sanhaçu, merecidamente.",False,,
1567,PARABÉNS,False,,
1568,Parabéns ❤️❤️❤️,False,,
1569,"Esse é o bicho  pau,tem aqui no meu quintal",False,,
1570,Louva Deus,False,,
1571,"Um espetáculo,  adorei  conhecer. Recomendo 😘❤❤❤",False,,
1572,Passa o watsap  por favor.,False,,
1573,É  um espetáculo! Adorei. Recomendo 😘❤❤❤,False,,
1574,",👏👏👏👏",False,,
1575,"Centro , puff, porta revista",False,,
1576,"Boa tarde Moacir e familia.
Favor enviar o link do evento. 
Obrigado.
Alvaro Belo.",False,,
1577,Parabéns pra esses avós queridos,False,,
1578,Parabéns para esses avós maravilhosos! que Deus os abençoe.z🥰🥰,False,,
1579,"Parabéns, pessoas especiais!!",False,,
1580,🙏🙏🙏❤,False,,
1581,🤤🤤🤤,False,,
1582,Parabéns ❤️,False,,
1583,"Eu recomendo!, todas são  maravilhosas.Neste momento estou degustando  uma caipirinha  .",False,,
1584,"Eu prefiro com as duas , e agora ?",False,,
1585,Lindo d mais,False,,
1586,Já quero esse copinho 😃,False,,
1587,Lindo...eu quero! 🤩,False,,
1588,Sempre com ótimo gosto,False,,
1589,"Mauro Ricardo Maurinho Silva . Uma aula!!!. Vamos  lá,  depois faço  as perguntas pra você. 😁😁😁❤❤",False,,
1590,Perfeita!!!!,False,,
1591,"Bora essa semana Sandra Sousa ??
É um passeio bem agradável...😉",False,,
1592,Sensacional !!!!,False,,
1593,Terra abençoada!!,False,,
1594,Maravilha dê lugar,False,,
1595,👏👏👏🥂,False,,
1596,Que lindo!!!👏👏👏👏,False,,
1597,Que lugar  lindo!!!,False,,
1598,"Ton Nunes de Souza Louise Braga Jedilson Santos Lucas Andrade Rebeca Salvino Eduardo Pedroza 

Saudades das nossas visitas a Sanhaçu 😍",False,,
1599,"É  uma cachaça  maravilhosa,  feita com muito amor e cuidado",False,,
1600,Hummmmm Delícia,False,,
1601,"Linda história e evolução! Que Deus continue a abençoar este projeto! Cachaça de qualidade, orgulho do Brasil!",False,[0. 0. 1.],2.0
1602,👏👏👏👏👏👏,False,,
1603,"Nunca degustei farofa de tanajura,   espero não  degustar. 🙄🙄❤❤.Gosto da Sanhaçu. 😁",False,,
1604,Delícia kkkk tanajura na manteiga 😋,False,,
1605,💥 Entre Serra Talhada e Custódia?! 😉 🌵,False,,
1606,👏👏👏👏👏,False,,
1607,Já quero 😘,False,,
1608,Amei,False,,
1609,Onde encontro? Quero provar uma de cada Tipo 🍻,False,[0. 1. 0.],1.0
1610,Feliz Páscoa para vocês. Abraços.,False,,
1611,Otima Páscoa a Família Sanhaçu,False,,
1612,Ingre Macielle Ana Lúcia Menezes,False,,
1613,"Viva o Oto, viva o Max !!!",False,,
1614,"Max e Otto , meus primos.",False,,
1615,"Conheço  um, Max Silva",False,,
1616,"Esse  jerimum, vamos  fazer um purê  ,um risoto, uma sopa, um doce, e vamos  colocar  no feijão. 🤣🤣😘",False,,
1617,Parecem muito.,False,,
1618,Lindo!! Parece  uma pintura.,False,[0. 0. 1.],2.0
1619,🏕 Massa!,False,[0. 0. 1.],2.0
1620,Eu agradeço !!!,False,,
1621,"Manda um boné desse pra mim, usarei com todo carinho e farei propaganda",False,,
1622,Parabéns Sucesso,False,,
1623,Obrigado Elk e Família Sanhaçu. Foi Demaissssss !!!,False,,
1624,"Elk cheirosa,sou muito grata por tudo que vc e a família Sanhaçu nós proporcionou nessa visita.
Obrigada pelo seu cuidado  e  carinho a Expedição Alambique.
Estamos aqui  para VOCÊ, beijo carinhoso.",False,,
1625,Sua linda feliz dia da mulher.,False,,
1626,👏🏻👏🏻👏🏻. A natureza agradece!,False,,
1627,Que maravilha! Parabéns 🎉 🎉 🎉,False,,
1628,Coisa Boa !!!,False,,
1629,Já soube que não é arretada / 2  😌,False,,
1630,Aniversariante do mês ganha brinde?,False,,
1631,Uma delícia... Ameiiiiiii!,False,,
1632,Espetáculo  !!,False,,
1633,Mande a minha vou dormir com ela pra ninguém Tomar....,False,,
1634,A foto diz tudo. Parabéns 🎉,False,,
1635,"Gostaria de saber se posso encontrar essa cachaça em Presidente Prudente SP, obrigado.",False,,
1636,Caipirinha de jabuticaba .....,False,,
1637,Parabéns show de bola 👏🏻👏🏻👏🏻👏🏻👏🏻,False,,
1638,Sucesso  ao Grupo  Sanhaçu. Sucesso  sempre. 👏👏👏,False,,
1639,"Show, parabéns pelo encontro",False,,
1640,Eu comprei  Sanhaçu  365 .😘❤❤❤,False,,
1641,Rodízio de Cachaça Sanhaçu? QUERO!!,False,,
1642,"Eita faz tempo que fui, aí tomar uma boa cachaça, 
Vou retornar em breve!",False,,
1643,"Se palpite fosse bom nós vendíamos e não dava de graça ms vamos lá:
Por que vocês não fazem um registro na parte de baixo das dornas para a saída e outro no alto para a entrada e tudo interligado por 1 bomba???",False,,
1644,Visse! Isso está com cara de uma soleira! 🙂,False,,
1645,Reservei 3! 🙈,False,,
1646,Não esquece a minha...,False,,
1647,Já  reservei !😳😘,False,,
1648,Que lindo,False,[0. 0. 1.],2.0
1649,A 03 de abril já tem dono!!!,False,,
1650,Ela é datada? Tem 6 de janeiro?,False,[0. 1. 0.],1.0
1651,"Opa, respeita que essa é Pernambucana legitima, reserva a minha!",False,,
1652,Por favor reserve a 29 de dezembro. Supunho ser a 363,False,,
1653,"showww , feliz Ano Novo familia Sanhaçu",False,,
1654,FELIZ ANO NOVO!,False,,
1655,Onde comprar?,False,,
1656,Excelente 2021,False,,
1657,"Onde em Recife, podemos adquirir ?",False,,
1658,Maravilha.  Parabéns.,False,,
1659,"Ficou linda, a garrafa, o rótulo e a cor da cachaça. A partir de quando posso reservar?",False,,
1660,"Parece papo de caminhoneiros.muito bom, o melhor é viajar.",False,,
1661,Gostei do caminhoneiro.,False,,
1662,🥰🥰🥰🥰,False,,
1663,🤤🤤🤤🤤🤤,False,,
1664,Muitas alegrias e saúde!!!!,False,,
1665,Parabéns!!!! 🍾🎊,False,,
1666,Feliz Aniversário! Saúde! Saúde! Deus Su o abençoando muito mais!👏👏👏👏👏Parabéns! Bjs em Glorinha! Saudades!😘😘😘😘,False,,
1667,Felicidades sempre pra seu Moaci,False,,
1668,Viva o lindo e queridissimo Moá! Muito sucesso e bençãos sempre!😘🥰😘,False,,
1669,Parabéns meu amigo!  Um grande abraço.,False,,
1670,"Essa história merecia um documentário!
Parabéns ao aniversariante!!🥂👏😘",False,[0. 0. 1.],2.0
1671,Um Brinde !!! Parabéns,False,,
1672,Parabéns e muitas felicidades com saúde e Paz!!,False,,
1673,"Grande abraço,seu Moá!!!!!! Felicidade,saúde e sucesso!!!😍😍😍😍😍",False,,
1674,"Rico não tem pressa,sombra, rede  e ar puro é saudável. Tenha  um bom Natal. Que o ano Novo chegando lhe traga lucros, felicidade e amor.  Bjs.",False,,
1675,Eitcha! Parabéns! Vida longa ao seu Moá!,False,,
1676,"Parabéns, Moacir!",False,,
1677,"Parabéns seu Moa’,que Deus continue o abençoando na sua infinita grandeza👏👏👏🎂🍾🍾🍾",False,,
1678,"Viva o ilustre guerreiro ""Seo"" Moacir Barreto Silva que ,sem dúvidas, carrega consigo  o lema  da Marinha do Brasil -  "" proteger nossas riquezas e cuidar da nossa gente .  Parabéns ""Seo"" Moá !!!",False,,
1679,"Parabéns seu Moacir! Muita paz, saúde e felicidades! Grande abraço!",False,,
1680,Parabéns,False,,
1681,"Parabéns!!! Seu Moá. Felicidade,  saúde e sucesso.",False,,
1682,Parabéns felicidade e muita saúde sempre,False,,
1683,Parabéns Moá!!!!!!! Que Deus o abençoe sempre e continue a  crescer em Sabedoria! Grande e fraternal abraço 🎉🎊🥳,False,,
1684,Parabéns! Saúde e imensa prosperidade.,False,,
1685,Parabéns Tudo de bom.,False,,
1686,"Saúde, sucesso e muitos brindes seu Moá.
Grande abraço",False,,
1687,"Felicidades e saúde sempre , Tio Moacir",False,,
1688,"PARABÉNS, muita Paz, Saúde e Vida longa!!",False,,
1689,Parabéns muita saúde e muitos anos de vida,False,,
1690,Parabéns! Saúde e imensa prosperidade.,False,,
1691,Parabéns Seu Moá. Muita saúde Mestre 🙏🏼✨,False,,
1692,"Parabéns seu Moá. Muitas felicidades, saúde e realizações. Abraço 🙏💕🙏",False,,
1693,Feliz Aniversário! Saúde! Saúde! Deus Su o abençoando muito mais!👏👏👏👏👏Parabéns! Bjs em Glorinha! Saudades!😘😘😘😘,False,,
1694,"Parabéns seu Moa’,que Deus continue o abençoando na sua infinita grandeza👏👏👏🎂🍾🍾🍾",False,,
1695,🙏🎂👏🍾,False,,
1696,Parabéns!!!! 🍾🎊,False,,
1697,Viva o lindo e queridissimo Moá! Muito sucesso e bençãos sempre!😘🥰😘,False,,
1698,Chuva de bênçãos 🙏,False,,
1699,Parabéns Tudo de bom.,False,,
1700,Parabéns saúde e paz q Deus abençoe sempre sua vida,False,,
1701,"Parabéns  pra ""seu"" Moá, Max. Saúde pra continuar fazendo o que ele mais gosta. Viver assim é  bom demais! Um abraço  pra ele e pra Glorinha! Beijo.😘👏🏼👏🏼👏🏼👏🏼👏🏼",False,,
1702,"Moacir e Glorinha,  saúde e vida longa",False,,
1703,"Saúde, sucesso e muitos brindes seu Moá.
Grande abraço",False,,
1704,Parabéns seu Moacir q Deus continui lhe abençoando ricamente com saude e paz🎊🎉🎊🎉🎉🎉🎊🎉🎊,False,,
1705,"Parabéns, felicidades. Que Deus continue abençoando e iluminando sua jornada.",False,,
1706,E saúde,False,,
1707,Parabéns e muitas felicidades com saúde e Paz!!,False,,
1708,"Parabéns seu Moacir! Muita paz, saúde e felicidades! Grande abraço!",False,,
1709,Muitas alegrias e saúde!!!!,False,,
1710,Um Brinde !!! Parabéns,False,,
1711,Parabéns felicidade e muita saúde sempre,False,,
1712,"Felicidades e saúde sempre , Tio Moacir",False,[0. 0. 1.],2.0
1713,"PARABÉNS, muita Paz, Saúde e Vida longa!!",False,,
1714,Parabéns pra tio Moacir🎉🎂🥳,False,,
1715,Parabéns..... muita saúde e sucesso sempre 👏🏻👍🏻,False,,
1716,Parabéns sr Moacir! Deus lhe abençoe sempre!,False,,
1717,"Qdo pintei a minha colorida ontem lembrei mt de vc, pouco depois vc postou essa foto rsss",False,,
1718,Feliz Natal,False,,
1719,Feliz Natal.,False,,
1720,Feliz Natal!,False,,
1721,Feliz natal Sanhaçu - cachaça orgânica,False,,
1722,Arrasou 😍,False,,
1723,Amei está com VCS 😍😍💖💖,False,,
1724,Captação de energia solar.,False,,
1725,Fica uma delícia 😋,False,,
1726,"O buldogue francês é uma raça de cão de companhia, do tipo buldogue, de pequeno porte, oriunda da França. Wikipédia
Nome científico: Canis lupus familiaris
Expectativa de vida: de 10 a 14 anos
Classificação superior: Cachorro
Cores: Branco, Fulvo, Tigrado, bronzeado, Tigrado e Branco
Personalidade: Fácil de lidar, Afetuoso, Vivaz, Sociável, Esperto, Paciente, Brincalhão, Alerta, Atlético
Origem: França, Inglaterra",False,,
1727,"Muito bom, parabéns família",False,,
1728,Domingo mais que merecido....😋😋😋,False,,
1729,"Gosto muito de cachaça envelhecida em carvalho, mas acho a de vocês envelhecida em frejó imbatível.  Adoro.",False,,
1730,"Trabalho quando e feito com carinho e amor,resultado vem em seguida PARABÉNS.",False,,
1731,"Parabéns,  Saudades",False,,
1732,Parabéns,False,,
1733,👏👏👏👏,False,,
1734,A elk escovou o bicho pra sair na foto.,False,,
1735,"Elk , trate de arrumar uma cara metade pra figurinha. (Ah Antenor, não  tem.         -- Se vire)",False,,
1736,Que coisa mais linda❤️,False,,
1737,"Parabéns  Pro. Felicidades,  saúde  e sucessooo",False,,
1738,Parabéns amigo,False,,
1739,Parabéns. Um Brinde !!!,False,,
1740,"Posso falar  com  categoria ,você cada dia mais simpático e elegante. Como sou  matuta e  bonitoso. 
Dono da  Sanhaçu não  pode deixar cair a peteca. Mantenha-se atualizado, charmoso é sorridente.",False,,
1741,Parabéns,False,,
1742,Parabéns Oto,False,,
1743,Parabéns Amigo Muitas Felicidades Que Esse Novo Ano De Vida Seja Repleto De Bênçãos e Felicidades 🎂👏👏👏🎊🎊🎉🎉🎈🎈🎈🎁❤,False,,
1744,Parabéns Oto muitas felicidades,False,,
